GeneName	EntrezID	Inv_mean	Non_mean	Difference	p-value	q-value
ZNF385B	151126	2.05222643829136	3.61514704864948	-1.56292061035812	5.08299744123262e-06	0.000142829654183276
DLC1	10395	3.67045834135637	4.88638012089919	-1.21592177954282	5.09785060184694e-06	0.000142829654183276
CRLS1	54675	3.69022871843833	4.5486762228152	-0.858447504376867	5.10441685428454e-06	0.000142829654183276
GPR115	221393	1.24403775617151	0.230497407254231	1.01354034891728	5.05504916395791e-06	0.000142829654183276
LMBRD1	55788	4.88072546636178	5.49680610046829	-0.616080634106511	5.10741571008083e-06	0.000142829654183276
PIF1	80119	1.11565950240567	0.485981616740192	0.62967788566548	5.0497996480677e-06	0.000142829654183276
FRAS1	80144	0.635070688976787	1.26167651456764	-0.626605825590851	5.13968339172783e-06	0.000143514578458579
SH3PXD2B	285590	3.2577527414676	2.38354599036712	0.87420675110048	5.23198313746132e-06	0.000145431796337535
GDF15	9518	5.24524099747138	7.28936655318213	-2.04412555571075	5.24473722495891e-06	0.000145567090167017
GARS	2618	5.3787581051015	4.72670143366982	0.652056671431687	5.30942045080984e-06	0.000146920499641075
SHC3	53358	0.913022772646642	1.60088763590877	-0.687864863262126	5.33951856500696e-06	0.000147532176877745
NUSAP1	51203	3.27079231015546	2.23736894255141	1.03342336760404	5.34874203569307e-06	0.000147566116222402
SLC39A8	64116	5.21528978218554	6.36252110281873	-1.14723132063318	5.5072290756728e-06	0.000151035552822723
CEACAM8	1088	0.186432932161977	1.0073941593178	-0.820961227155823	5.55093576081521e-06	0.000152008340263155
MARVELD2	153562	2.55152895009571	3.48050801992477	-0.928979069829063	5.68940764743012e-06	0.000154653014651867
OCLN	100506658	3.46048278588603	4.75072580948362	-1.29024302359759	5.71624512459035e-06	0.000154786705897433
MAOB	4129	2.93395566173046	3.91175655701453	-0.977800895284066	5.73625761683069e-06	0.000154786705897433
C10orf55	414236	1.47445079198565	0.669579994786145	0.804870797199507	5.72477651583547e-06	0.000154786705897433
NFAT5	10725	2.40317508662659	3.09713736136351	-0.693962274736924	5.72164857571145e-06	0.000154786705897433
FBXW11	23291	3.86272946519347	4.45009239959737	-0.587362934403901	5.72981170484389e-06	0.000154786705897433
CEP55	55165	2.83495259476496	1.45019921193866	1.3847533828263	5.87171157340245e-06	0.000157064029725057
C1orf198	84886	4.7801246318011	5.52482302287973	-0.744698391078629	5.92177104911056e-06	0.000158173846965895
VCAN	1462	4.76245145259689	3.36172930499251	1.40072214760438	5.94752206192758e-06	0.000158632102163291
PCDH20	64881	1.37339190121628	2.76912456100368	-1.39573265978739	6.03027780343183e-06	0.000160264075818514
ANLN	54443	3.01694800540541	1.56148884211706	1.45545916328835	6.06105431333146e-06	0.000160362416842599
CENPF	1063	2.1900232026009	1.04239849357371	1.14762470902719	6.06452657290645e-06	0.000160362416842599
LOC100506990	100506990	1.61209587232759	2.32057998784106	-0.708484115513466	6.07343392800901e-06	0.000160368197438144
CD47	961	5.24974406878131	5.87361097281426	-0.623866904032954	6.09019054615204e-06	0.000160580924157612
KIF23	9493	2.16872541470873	1.18378729386181	0.984938120846922	6.11955245750782e-06	0.000160895412689775
CYBRD1	79901	5.24398649679404	6.24524198904163	-1.00125549224759	6.13716372472924e-06	0.000161110358540574
KANK2	25959	4.12584187634694	4.84633430189663	-0.72049242554969	6.20416487652158e-06	0.000162425916490722
TWIST1	7291	1.45845404871693	0.339492551031018	1.11896149768592	6.22074257828052e-06	0.000162483573592197
SPHK1	8877	3.56575355195866	2.15330357820908	1.41244997374958	6.24976521672624e-06	0.000162696638371109
CYP24A1	1591	3.74618728563014	0.911244385031176	2.83494290059897	6.27681586084914e-06	0.00016294119598269
TOX3	27324	1.78878852669059	3.33817361709817	-1.54938509040757	6.39795957937104e-06	0.000165156839099932
HMGN3	9324	6.32008502960843	6.94398010828695	-0.623895078678523	6.42018054740176e-06	0.000165498983747757
S100A9	6280	8.20675552017258	6.3303718432207	1.87638367695188	6.44759501412868e-06	0.000165742703587428
KLHDC2	23588	4.77358707055866	5.39869985791355	-0.625112787354887	6.44649533554752e-06	0.000165742703587428
KIF4A	24137	1.95844225652738	0.754429838431583	1.2040124180958	6.49160064853045e-06	0.000166641826383764
TDO2	6999	2.77779713969022	1.56492079423098	1.21287634545924	6.61806812780893e-06	0.000169417036664313
TMEM164	84187	3.25979218599295	4.14165247755814	-0.881860291565183	6.67794673840447e-06	0.000170241523412612
RBMS2	5939	3.23400540329808	3.84430424163443	-0.610298838336344	6.69312329591402e-06	0.000170393071272669
ADAMTS14	140766	1.48671015062827	0.702445246969498	0.784264903658777	6.76243731004061e-06	0.000171920530897272
C7orf58	79974	1.96379189952986	2.8027581365104	-0.838966236980542	6.85089312417627e-06	0.000173452584901127
HAS3	3038	2.54576205636524	4.41269716061945	-1.8669351042542	6.86530934594365e-06	0.000173579472052167
OLFM1	10439	2.20051920710604	3.31195957424332	-1.11144036713728	7.14127223601735e-06	0.00017932851926554
SDPR	8436	3.8644528778524	5.09871377354497	-1.23426089569257	7.16038339234361e-06	0.000179564125370226
PARD6B	84612	2.0823948098109	2.83938708384291	-0.756992274032013	7.18437659446558e-06	0.000179921355229377
MYH11	4629	3.45903441043577	4.66798914350636	-1.20895473307058	7.24905356984398e-06	0.000181295097206789
ESCO2	157570	1.25339665270519	0.667182776566622	0.586213876138563	7.28139686778483e-06	0.000181857566967124
THRA	7067	3.33488211208373	4.07595134420203	-0.741069232118302	7.36752167113548e-06	0.000183511939924626
GAB1	128869	2.04758608031624	2.67274741884095	-0.625161338524709	7.36188676216684e-06	0.000183511939924626
FOXA2	3170	2.61615714904928	4.06298959431146	-1.44683244526218	7.53895855045017e-06	0.00018702494350223
KIF20A	10112	2.15875199487125	1.1348154132108	1.02393658166045	7.59291176756286e-06	0.000187912786116946
ANXA4	307	5.78248564426824	6.62124106587614	-0.838755421607893	7.59510963012632e-06	0.000187912786116946
DAPK2	23604	2.38403499307879	3.28685306809613	-0.902818075017332	7.66687822729118e-06	0.00018918124524213
FAM59A	64762	1.66881540679695	2.31254948646114	-0.643734079664191	7.78010392512287e-06	0.000191208226559245
SEC14L4	284904	1.03215850035887	2.03795750415671	-1.00579900379784	7.90309086674202e-06	0.000193972537403534
ERP27	121506	2.01040916694879	3.41113899447157	-1.40072982752278	7.96933187456322e-06	0.000195338590184347
CERS4	79603	3.53672320381891	4.65978999657399	-1.12306679275508	8.00010288326655e-06	0.000195832757183622
C11orf54	28970	3.65858372865119	4.31006928577797	-0.651485557126787	8.03227370063833e-06	0.000196359835354545
ZBED3	84327	1.0856046561087	1.78556625628641	-0.699961600177709	8.23034348791944e-06	0.000200405606538957
H2AFX	3014	4.26754409887988	3.54827819451558	0.719265904364303	8.40253508267606e-06	0.000204328840607315
LRRC36	55282	0.547949331248789	1.60508989857604	-1.05714056732725	8.43444542651711e-06	0.000204834946364772
RAN	5901	7.67501109597419	7.02562281328843	0.64938828268576	8.46084014040287e-06	0.000205205948057051
CHEK1	1111	2.36635028162105	1.365629269364	1.00072101225706	8.47624854627331e-06	0.000205309868003368
IFT80	57560	3.19015316423087	3.7976035713723	-0.607450407141437	8.5003996153302e-06	0.000205355858246269
PER3	8863	1.93394477688884	2.89183652382656	-0.957891746937719	8.73694776588025e-06	0.000210721583886334
PPIL6	285755	0.805805426397639	1.51590351821655	-0.710098091818914	8.74533961407226e-06	0.000210721583886334
MKI67	4288	2.18840198220109	1.02810758906879	1.1602943931323	8.84957660951534e-06	0.000212677910783626
PDIK1L	149420	2.58337656803961	3.21908548601956	-0.635708917979946	8.84384076023414e-06	0.000212677910783626
DNALI1	7802	2.48391763839909	3.79027583410824	-1.30635819570915	8.87118168037627e-06	0.000212919896326014
RHOV	171177	3.15896070472601	1.28849741333383	1.87046329139218	8.92717997538832e-06	0.000213985663384081
TMEM64	169200	2.62474756108295	3.41725427219839	-0.79250671111544	8.94652477143132e-06	0.000214171216220892
KNTC1	9735	2.23628561992646	1.4533132693085	0.782972350617959	9.15383414654584e-06	0.000218002989474576
KIF11	3832	2.35747697617619	1.35629304698087	1.00118392919532	9.25768829038171e-06	0.00022019220718502
EIF3B	8662	5.92527726339522	5.30875119906727	0.616526064327951	9.38057145740822e-06	0.000221970778704338
UTRN	7402	3.22374313925933	4.02994586354055	-0.806202724281222	9.46117814707177e-06	0.000223305581918803
HMMR	3161	2.18590604290893	1.23081540126949	0.955090641639439	9.61626026580101e-06	0.00022638688230343
ERBB4	2066	0.251522378613786	0.875365544736321	-0.623843166122535	9.60615672798785e-06	0.00022638688230343
CTF1	1489	1.54756161804183	2.30221712531793	-0.754655507276105	9.63184527567512e-06	0.000226464927711001
PVRL3	25945	2.05301487308527	2.84141487664577	-0.788400003560498	9.76890848603249e-06	0.000229103867759468
MTFP1	51537	3.69054214896046	3.00068063141923	0.689861517541223	9.79793269189269e-06	0.000229455271881729
PHF19	26147	3.60869980261564	2.9012453939142	0.707454408701436	9.84830235354248e-06	0.000229850560176272
LOC283070	283070	3.06019380569347	4.24782068605098	-1.18762688035751	9.9279347999352e-06	0.000231363500760611
FANCG	2189	2.58245809725732	1.94573404812033	0.63672404913699	9.99231573745273e-06	0.000232570203740435
GPRIN2	9721	1.56056158644449	2.47175886801377	-0.911197281569272	1.01229852453951e-05	0.000235314784224505
ITPKA	3706	3.29188000776034	0.771889912049955	2.51999009571038	1.01916972159126e-05	0.000236614032093206
PIAS1	8554	3.19732014744844	3.83781929547099	-0.64049914802255	1.02612843688901e-05	0.000237930308538448
MAP6	4135	1.20091713135358	1.83846994055535	-0.637552809201764	1.03130297394003e-05	0.00023883010025108
CYP2B7P1	1556	3.6750020573203	5.95582890878416	-2.28082685146386	1.04548800624938e-05	0.000240732150955543
CD1C	911	1.65003951840146	2.57486508114355	-0.924825562742086	1.04405214343003e-05	0.000240732150955543
ACADSB	36	2.85307610268756	3.73540943096693	-0.88233332827937	1.04532626630566e-05	0.000240732150955543
TUBA4A	7277	5.61314825052165	4.76850572803074	0.844642522490908	1.05329575059264e-05	0.00024179949836677
ARHGAP31	57514	2.56421179709992	3.33390703666963	-0.769695239569714	1.05940823770582e-05	0.000242900594327158
CACNA2D2	9254	2.56559749547087	4.28864981704551	-1.72305232157463	1.06836622114124e-05	0.000244347402027309
CYP2U1	113612	1.76550857824722	2.37982319151796	-0.614314613270742	1.08858338911131e-05	0.000248049180405278
TLE4	7091	2.12977000834368	2.7210852495762	-0.591315241232517	1.13387879767719e-05	0.00025710074900157
BMP3	651	1.72482120006423	3.73190188110147	-2.00708068103724	1.15611475723826e-05	0.000260747638119291
NAP1L2	4674	0.916225573336675	1.55998718193917	-0.643761608602494	1.15367332329607e-05	0.000260747638119291
CELF2	10659	3.29160208017305	3.9814866732838	-0.689884593110754	1.1547056850628e-05	0.000260747638119291
ESM1	11082	2.89277893014761	1.70052630641031	1.1922526237373	1.15918752400182e-05	0.000260916147932947
GINS1	9837	2.10092554616598	1.23504271856472	0.86588282760126	1.16993439603852e-05	0.000263014362334749
LMNB1	4001	4.37206105918721	3.37833318736701	0.993727871820199	1.17445600924754e-05	0.000263709666212674
RASGRF1	5923	1.35140714456972	2.47089826085575	-1.11949111628603	1.18580693278136e-05	0.000265612118426524
PSME2	5721	7.63829413738052	6.82865120442125	0.809642932959271	1.19138676286343e-05	0.000266538490692975
CASZ1	54897	1.99295833552587	2.58954943520433	-0.596591099678455	1.19879290983033e-05	0.000267223680395391
PPFIBP2	8495	2.78821893161362	3.50871142189383	-0.720492490280206	1.2288187311924e-05	0.000272927885940049
C5orf38	153571	1.72465624794126	3.32939596051994	-1.60473971257868	1.23375172138514e-05	0.000273656533178069
MANF	7873	6.34543863478202	5.68408889817619	0.661349736605829	1.23506470248324e-05	0.000273656533178069
BMP1	649	3.66236831112022	2.74622768654661	0.916140624573606	1.24101309779485e-05	0.000274494022523104
ATP9A	10079	3.36713438988498	4.15541534615115	-0.788280956266172	1.267262436895e-05	0.000279448778945891
CAMK2D	817	3.49691390962374	4.19439655976815	-0.697482650144415	1.27486300543969e-05	0.00028078933760621
COL5A3	50509	2.60692535813976	1.48336886660207	1.12355649153769	1.28573273040178e-05	0.000281921954034433
PTPN21	11099	2.01561879758207	2.61950937211425	-0.603890574532181	1.28611521534915e-05	0.000281921954034433
SLC16A11	162515	0.718462286169641	1.32434542310378	-0.605883136934135	1.29619240802544e-05	0.000283457621740824
CADPS2	93664	3.2999266871838	4.03916664407855	-0.739239956894751	1.30415540356319e-05	0.000284524778765553
COL5A2	1290	5.38664106751636	3.73778306041735	1.64885800709902	1.30894869997079e-05	0.000285042863339245
TOP2A	7153	3.92625432751479	2.47632435197857	1.44992997553622	1.31490615171782e-05	0.000285856570580164
FMO3	2328	2.67114940676393	3.5590699083936	-0.887920501629678	1.33192708181484e-05	0.000287861570832043
FAM118B	79607	3.14182303499934	3.93161692897198	-0.789793893972632	1.32957510640538e-05	0.000287861570832043
MAGI2	9863	0.846670526386417	1.51275784220125	-0.666087315814837	1.33190128333722e-05	0.000287861570832043
SHROOM3	57619	2.76891771770393	3.50553227378468	-0.736614556080752	1.36346319245129e-05	0.000292962050559643
IRAK1	3654	5.59375780307945	4.91023571684703	0.683522086232416	1.3663518795503e-05	0.000293241356289069
FMN1	342184	1.29224108966108	2.02022702531551	-0.727985935654433	1.37086727646233e-05	0.000293527811156209
DUOXA1	90527	1.82610175281694	2.89032808012754	-1.0642263273106	1.38410484828276e-05	0.000295676194267997
POLR2H	5437	5.55047598134745	4.9144367273773	0.636039253970153	1.38698221777134e-05	0.000295948332871742
IFT140	9742	2.51076972586768	3.18096926839196	-0.670199542524283	1.39874067552648e-05	0.000298112663374044
LOC255480	NA	1.50568308713939	2.23853664881978	-0.732853561680396	1.40232944074133e-05	0.000298532808394034
INPP5J	27124	1.16933680599754	1.86582319397284	-0.6964863879753	1.42225352205119e-05	0.000302425498346761
TPPP3	51673	4.5888030134491	6.08305740937506	-1.49425439592597	1.46750369801592e-05	0.000308845105522005
SGCA	6442	1.80747269058333	2.86720781734881	-1.05973512676548	1.46712855316565e-05	0.000308845105522005
ESYT3	83850	1.60387523111814	2.69721995603877	-1.09334472492063	1.51696542997598e-05	0.00031744479525019
TRIP13	9319	2.74477198814108	1.52408561463526	1.22068637350582	1.52133685912253e-05	0.000317529215333027
GPM6A	2823	0.96550191436566	1.78771169278543	-0.82220977841977	1.51927580147001e-05	0.000317529215333027
TCP11L2	255394	2.22429446180075	2.87767776893887	-0.653383307138125	1.52785936508708e-05	0.000317529215333027
LOC339524	339524	1.79791444361106	2.41905193716192	-0.621137493550858	1.53250216257404e-05	0.00031781339791718
C18orf1	753	1.78234582656287	2.44719761715567	-0.664851790592796	1.54472354702427e-05	0.000319629624522724
ASAH1	427	7.56169383755791	8.98383012188551	-1.4221362843276	1.55286021738828e-05	0.000320953427013835
RIMKLA	284716	0.708135028634924	1.39375518101762	-0.6856201523827	1.55506827740629e-05	0.000321050281835434
CASD1	64921	3.24337331484107	3.90255389655588	-0.659180581714816	1.56294114033117e-05	0.00032231513549824
B3GNT8	374907	2.48581592561333	3.6741373097672	-1.18832138415387	1.60347554005691e-05	0.000329936990444041
C20orf24	55969	5.82098210365629	5.0581121985721	0.76286990508419	1.60983342634769e-05	0.000330876342428723
ORC1	10166	1.41201546770413	0.625580654969415	0.786434812734713	1.61661116295435e-05	0.000331899802387635
CHPF	79586	5.90352252880515	5.08449893886492	0.819023589940221	1.62272480643622e-05	0.000332784797248815
PRELP	5549	3.6260904069955	4.68102286723622	-1.05493246024072	1.62996779115729e-05	0.00033289993757144
MBIP	51562	5.08832536172859	6.1081304274404	-1.01980506571181	1.6323045104955e-05	0.00033289993757144
TNS1	7145	4.42486761921913	5.29953691276697	-0.874669293547838	1.62781117332699e-05	0.00033289993757144
MCM6	4175	3.88803281402667	3.06361904974101	0.824413764285654	1.62904180205606e-05	0.00033289993757144
CDC25A	993	1.08664961884921	0.441470625089027	0.645178993760179	1.63189809645244e-05	0.00033289993757144
MDK	10305	8.1066805678154	6.94375649578981	1.16292407202559	1.63909917406179e-05	0.000333041455638697
ZNF90	7643	0.429500848447709	1.17424913145096	-0.744748283003248	1.6445023473097e-05	0.000333041455638697
FAM82A1	151393	2.50537515703615	3.23233773726525	-0.726962580229099	1.63706754271409e-05	0.000333041455638697
ARHGEF2	9181	4.47510066389724	5.15647393579956	-0.681373271902321	1.6645787452049e-05	0.000335771911478107
PLXNB3	5365	2.32806509999908	1.15525544918081	1.17280965081827	1.67670555513414e-05	0.000337848847501209
SLC29A1	2030	4.6027187683136	5.26873137270941	-0.666012604395809	1.68572516827422e-05	0.00033887173716421
WT1	7490	0.781833694960701	0.0703943132660828	0.711439381694618	1.68557384809805e-05	0.00033887173716421
PAQR4	124222	3.52318089592259	2.55728646203943	0.965894433883157	1.70051378364879e-05	0.000340416300485963
VPS13C	54832	3.12515089249702	3.77697152743155	-0.651820634934538	1.70018228659698e-05	0.000340416300485963
GPC3	2719	3.23159077418799	4.64255813596571	-1.41096736177772	1.71180297167979e-05	0.000341934496193657
FHL5	9457	1.51751275599482	2.26684701125277	-0.749334255257949	1.74522779989714e-05	0.000347858201973019
SLC20A2	6575	3.50941061005286	4.20515722871454	-0.695746618661672	1.76013602634917e-05	0.000350073606016451
LIMD1	8994	3.24012110113292	3.84396562041666	-0.60384451928374	1.77982866828798e-05	0.000353609232837366
HMGA1	3159	6.0707861974377	5.08708043398494	0.983705763452762	1.79955187216549e-05	0.000356759708964108
PUS1	80324	3.48236935954844	2.75184855421277	0.73052080533567	1.81252797464309e-05	0.0003589466612445
MFAP4	4239	5.75094674669614	7.09529123800293	-1.34434449130679	1.82066559534334e-05	0.000359786133760729
AURKA	6790	2.94338214687191	1.87027892007214	1.07310322679977	1.89403563200988e-05	0.000373485210042803
ABCD3	5825	4.23480137106201	4.87803304315142	-0.643231672089409	1.90874591852041e-05	0.000375183422983294
XK	7504	0.851122009949094	1.60448855879558	-0.753366548846484	1.92229532393576e-05	0.00037664336299238
PPP1R3C	5507	2.03499075258316	3.00237552079421	-0.967384768211049	1.93998396992225e-05	0.000378765718079829
CD99	4267	7.16189306535025	6.54228266473415	0.619610400616104	1.9492662889862e-05	0.000379911382215611
BUB1	699	2.46443539808194	1.48115987897462	0.983275519107325	1.95756902686798e-05	0.000381127125832304
C9orf150	286343	2.78069050854521	3.51069914807526	-0.730008639530053	1.98666652774748e-05	0.000386384658615756
NBPF3	84224	1.44555877362638	2.03477961903481	-0.589220845408428	2.01504523360989e-05	0.000389441778814009
HAPLN3	145864	3.90702629796238	2.89807120870836	1.00895508925402	2.07780571461969e-05	0.000400732080195775
C15orf48	84419	5.49243234926465	3.86014226739761	1.63229008186704	2.08901638177991e-05	0.00040205396619929
ISG15	9636	6.74543128399393	5.23124835743767	1.51418292655626	2.12010867074555e-05	0.000406765548190755
FBXO27	126433	1.07422777112259	1.71392564646136	-0.639697875338765	2.14316084555699e-05	0.000410335266871839
ABCA3	21	4.26707767743439	5.50317337948535	-1.23609570205096	2.17238090963058e-05	0.000414587284194563
BEX2	84707	3.34043946549557	4.50901575996601	-1.16857629447044	2.17435385544962e-05	0.000414587284194563
CKAP2L	150468	1.56530911494353	0.725903438914636	0.839405676028899	2.18655844993415e-05	0.000415626254484394
NID2	22795	2.52275877518975	1.57011527421552	0.952643500974238	2.2004110211309e-05	0.000417829076306718
FIGF	2277	1.77306858963574	3.26810312119872	-1.49503453156298	2.20595713389969e-05	0.000418022082344831
ALDH1A1	216	4.96246995467377	6.06858814820394	-1.10611819353017	2.24695051752753e-05	0.000425353494379546
ZNF219	51222	2.91821007845995	3.78285646779782	-0.86464638933787	2.26376316867486e-05	0.000427910381559979
COBLL1	22837	2.964101136776	3.61447061010993	-0.650369473333935	2.26822135389099e-05	0.000427910381559979
TMEM176B	28959	6.61650437738393	5.71182691191092	0.904677465473014	2.2804944923591e-05	0.000429500886178284
LOC100131726	NA	1.1931830859666	0.284567678757427	0.90861540720917	2.2989988700922e-05	0.000432104095165904
CD1E	913	1.71715829052709	2.79008355189062	-1.07292526136354	2.31175307100292e-05	0.000434059271937955
ZNF295	49854	2.00377437128904	2.59188470613725	-0.588110334848207	2.32174425339354e-05	0.000435050088171417
ESPL1	9700	1.29659228203	0.533009784174977	0.763582497855023	2.33971975943925e-05	0.000437529965551876
C19orf48	84798	4.30931768136598	3.47391935211205	0.835398329253929	2.36454068687227e-05	0.000439323496293615
TMEM231	79583	2.05395433878367	2.67418574832286	-0.620231409539199	2.36835281363248e-05	0.000439323496293615
ZNF192	7745	1.96319724754993	2.58804541113142	-0.624848163581484	2.36775818811353e-05	0.000439323496293615
LOC100128881	NA	1.63757586327685	0.979063789147829	0.658512074129023	2.36192493927572e-05	0.000439323496293615
MMP11	4320	5.0038698669106	2.71720330585909	2.28666656105151	2.39045479249052e-05	0.000442978153664633
SNURF	8926	2.62236684599774	4.49601373019021	-1.87364688419247	2.39642805406261e-05	0.000443639644872954
OLFML2B	25903	3.71182325543432	2.58030909529061	1.13151416014371	2.45935106785161e-05	0.00045301639380576
DLX3	1747	0.694098337968712	1.54540872232147	-0.851310384352761	2.49073002184347e-05	0.000456614789336492
SDC4	6385	7.08838519937897	7.91177380599998	-0.823388606621008	2.49608107598749e-05	0.000457045321622035
BRCA1	672	1.79941222018002	1.1338233817742	0.665588838405815	2.5102153976263e-05	0.000459177855242701
KANK1	23189	2.51123523689293	3.13071774807348	-0.619482511180549	2.53101558706212e-05	0.00046206681197236
GPD1L	23171	3.94158417994752	4.77128413511152	-0.829699955164	2.54574701655453e-05	0.000463838624724057
MND1	84057	1.87145913749682	1.07814400173028	0.793315135766542	2.62072564096654e-05	0.000476089893261018
MMP1	4312	4.70788194510929	1.71578304667564	2.99209889843364	2.63375659280889e-05	0.000477517145711923
EFHC2	80258	0.698828847914249	1.43532110791747	-0.736492260003219	2.65426700898494e-05	0.00048076355431634
OIP5	11339	1.6975560806082	0.966338416247515	0.731217664360682	2.66814478607411e-05	0.000481858594095596
GPC4	2239	4.19377465468381	5.50640062531535	-1.31262597063154	2.67736197806696e-05	0.00048257880887873
ADAM12	8038	2.3379444617012	0.887401885087926	1.45054257661327	2.72789604506502e-05	0.000489600027463299
FAM101A	144347	1.91317913499019	0.600347827739252	1.31283130725094	2.73969521631154e-05	0.000490655058091789
CHFR	55743	3.66861792241679	3.07209898148707	0.596518940929715	2.78928771318947e-05	0.000497890554374642
ADAMTSL2	9719	2.67143291416726	3.56367805849296	-0.892245144325702	2.79624579968054e-05	0.000498650325842548
RPL22L1	200916	3.51356896093616	2.72409367959015	0.789475281346016	2.80277283743091e-05	0.000498850320737341
PDLIM7	9260	5.26785747818619	4.60107340531054	0.666784072875648	2.80064384672477e-05	0.000498850320737341
ST3GAL6	10402	1.94104890810142	2.63108943367209	-0.690040525570672	2.83011388187158e-05	0.000503060174061767
SHMT2	6472	5.14959039534727	4.54777460148589	0.601815793861379	2.83187690767826e-05	0.000503060174061767
MMP12	4321	3.69165991519131	1.60652897610601	2.0851309390853	2.84237826091082e-05	0.000503955576960913
SEMA4B	10509	4.98765549812728	4.23870033922514	0.748955158902142	2.84126431636313e-05	0.000503955576960913
COL4A4	1286	1.8997465755202	2.57546905429666	-0.675722478776461	2.85037275675506e-05	0.00050488800356457
COL1A2	1278	8.70027849964134	7.12004884461341	1.58022965502792	2.88160097031682e-05	0.000509441658133502
USP54	159195	2.84584380994114	3.65614038477654	-0.810296574835407	2.90418082178036e-05	0.000511414234883821
CLSPN	63967	1.15840513532856	0.486075170383461	0.672329964945099	2.90537277007616e-05	0.000511414234883821
WISP1	8840	2.74591350233977	1.75497467817275	0.99093882416702	2.92279318536647e-05	0.000513771369736276
SLC47A1	55244	2.00541810700037	3.01200204198211	-1.00658393498173	3.00021486746944e-05	0.000526878837382336
KIAA1244	57221	2.00953050425764	3.03640759218237	-1.02687708792473	3.0083674302814e-05	0.000527808342782355
EZH2	2146	2.7933323911056	1.8797582654405	0.913574125665097	3.02445919860093e-05	0.000529648074638433
RFX2	5990	1.61033864827362	2.40460691421492	-0.794268265941295	3.02459267849005e-05	0.000529648074638433
SIGLEC6	946	0.815648896221992	1.45841831003993	-0.642769413817934	3.07219297482808e-05	0.000537473608875848
KCNN4	3783	4.26961074775083	2.81148676415421	1.45812398359661	3.11911478611056e-05	0.000544317121588008
FKBP4	2288	4.31575063370853	3.63097590999082	0.684774723717711	3.13049931899557e-05	0.000545605532867812
KIF14	9928	1.16393880291691	0.435026271026053	0.728912531890861	3.13669806279293e-05	0.000546170152311029
DHCR24	1718	6.43269824949894	7.27428699845367	-0.841588748954726	3.16864520453515e-05	0.000549658689286703
CCDC68	80323	1.84710096879636	2.69298144682939	-0.845880478033034	3.25032329087428e-05	0.000561715514790886
LIMCH1	22998	4.38977103676525	5.35898607373833	-0.969215036973079	3.27141754997022e-05	0.000563777345656399
RFC4	5984	3.62695580612979	2.78370543847272	0.843250367657075	3.26989446134991e-05	0.000563777345656399
ACSS2	55902	3.91521137178139	4.56740069506785	-0.65218932328645	3.27052510249982e-05	0.000563777345656399
DBN1	1627	4.87046306033431	4.04476612928112	0.825696931053196	3.29218659862979e-05	0.000566827313907743
CHAF1A	10036	2.62627895871687	1.96638828883649	0.659890669880375	3.29709131921618e-05	0.000567142725804036
IL4I1	259307	3.54835556110774	2.38355783935302	1.16479772175472	3.33056522914868e-05	0.000571456952650239
STXBP1	6812	3.6076081752244	4.62178362642977	-1.01417545120536	3.33146058975812e-05	0.000571456952650239
LTBP4	8425	4.42633633947471	5.2528064725029	-0.826470133028193	3.37033938322878e-05	0.000577053376588623
AHNAK2	113146	2.42478231787828	1.10301619234209	1.3217661255362	3.3931311075429e-05	0.000580417246078956
FKBP10	60681	4.90449642497734	3.89835078007828	1.00614564489906	3.40005570617843e-05	0.000581063223786438
PALM3	342979	1.28173471636858	2.51270432137659	-1.23096960500801	3.41462247728027e-05	0.000582617649830813
ITPR2	3709	2.32830086720292	2.97896908379925	-0.650668216596326	3.41832522104486e-05	0.000582617649830813
ATF5	22809	4.29404738989279	3.66004440086102	0.634002989031767	3.41862119936485e-05	0.000582617649830813
APOL1	8542	5.96110378054249	4.94624645763215	1.01485732291034	3.42564976933374e-05	0.000583276916905838
E2F1	1869	2.75306197708451	1.82542797056163	0.92763400652288	3.45589425751812e-05	0.000586802578758159
SLC6A8	6535	3.07959178425302	2.04334174166171	1.03625004259131	3.4858960677556e-05	0.000591352791567695
PLSCR4	57088	3.46626571410291	4.14752702956106	-0.681261315458149	3.49075479534301e-05	0.0005916332530546
KAL1	3730	2.59503411965128	3.51338573574861	-0.918351616097331	3.50885240175136e-05	0.000594154942927752
METTL7A	25840	4.77306752775332	5.38283055022795	-0.609763022474628	3.5308828054687e-05	0.000597337341343133
CA10	56934	0.296603475572361	1.30686990257	-1.01026642699764	3.57004067502731e-05	0.000602856731372179
PSMB10	5699	6.12399729923004	5.4750437215702	0.648953577659837	3.58881734324754e-05	0.000605473507352102
GRAMD2	196996	2.04699214170193	3.24696793484169	-1.19997579313976	3.6101230899119e-05	0.000608511797904145
ADA	100	2.6989530143499	1.9167027535328	0.782250260817106	3.66891903872067e-05	0.000616364424711016
EPB41L4A	64097	1.50311358175563	2.19634723100508	-0.693233649249453	3.66980419287784e-05	0.000616364424711016
KIF15	56992	1.3620399275775	0.593193643086665	0.768846284490838	3.67673513219326e-05	0.000616922730317191
TNFAIP6	7130	2.89289131616714	1.75858558645337	1.13430572971377	3.71933838843651e-05	0.000621810041987072
MYO7A	4647	1.740602731579	1.07694214324932	0.663660588329684	3.72294401572858e-05	0.000621849571930339
CCDC167	154467	4.57557169623803	3.96885396406061	0.606717732177416	3.73877784114135e-05	0.00062392968005376
